-1,-1,-1,-1,737,-1,-1,-1,-1,-1,-1,637,637,637,637,637,637,637,637,637,637,-1,-1,-1,-1,-1,-1,-1,-1,737,-1,-1
-1,-1,-1,737,-1,-1,-1,-1,-1,-1,-1,637,740,-1,-1,-1,-1,-1,-1,740,637,-1,-1,-1,-1,-1,-1,-1,737,737,737,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,637,-1,-1,-1,577,142,-1,-1,-1,637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,784,785,786,-1,-1,-1,-1,637,-1,-1,-1,-1,-1,-1,-1,-1,637,-1,-1,-1,-1,784,785,786,-1,-1,-1,-1
-1,-1,-1,-1,833,834,835,-1,-1,-1,-1,637,740,-1,-1,-1,-1,-1,-1,740,637,-1,-1,-1,-1,833,834,835,-1,-1,-1,-1
-1,-1,-1,-1,882,883,884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,737,737,882,883,884,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,737,-1,-1,737,737,737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,737,-1,-1,-1,-1
-1,-1,-1,-1,-1,737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,737,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,784,785,786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,737,737,737,-1,-1,-1,-1,-1,784,785,786,-1,-1,-1,-1
-1,-1,-1,-1,833,834,835,737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,833,834,835,-1,-1,-1,-1
-1,-1,-1,-1,882,883,884,-1,-1,-1,-1,-1,-1,737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,882,883,884,-1,-1,-1,-1
-1,737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,737,737,-1,-1,-1,-1,-1,-1
