587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,-1, -1,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
587,587,587,587,587,587,587,587,587,587,587,894,562,894,894,894,894,894,894,562,894,587,587,587,587,587,587,587,587,587,587,587
